Location,Price,Bedrooms,Bathrooms
Ville de Montréal,"720 000,00 $",3,2.0
Ville de Montréal,"2 600 000,00 $",5,4.0
Ville de Montréal,"789 000,00 $",4,2.0
Ville de Montréal,"432 000,00 $",3,1.5
Ville de Montréal,"549 000,00 $",5,2.0
Ville de Montréal,"842 000,00 $",5,2.5
Ville de Montréal,"749 000,00 $",0,0
Ville de Montréal,"778 000,00 $",0,0
Ville de Montréal,"948 000,00 $",0,0
Ville de Montréal,"1 275 000,00 $",0,0
Ville de Montréal,"1 595 000,00 $",0,0
Ville de Montréal,"669 000,00 $",0,0
Ville de Montréal,"1 100 000,00 $",0,0
Ville de Montréal,"895 000,00 $",0,0
Ville de Montréal,"1 399 000,00 $",0,0
Ville de Montréal,"659 000,00 $",0,0
Ville de Montréal,"890 500,00 $",0,0
Ville de Montréal,"459 000,00 $",0,0
Ville de Montréal,"498 000,00 $",0,0
Ville de Montréal,"299 000,00 $",0,0
Ville de Montréal,"445 000,00 $",0,0
Ville de Montréal,"1 100 000,00 $",0,0
Ville de Montréal,"1 100 000,00 $",0,0
Ville de Montréal,"900 000,00 $",0,0
Ville de Montréal,"1 100 000,00 $",0,0
Ville de Montréal,"1 189 000,00 $",0,0
Ville de Montréal,"300 000,00 $",0,0
Ville de Montréal,"1 899 000,00 $",0,0
Ville de Montréal,"289 000,00 $",1 chambre et salon,1.5
Ville de Montréal,"374 000,00 $",3,1.0
Ville de Montréal,"289 000,00 $",Studio,1
Ville de Montréal,"8 700,00 $",2,1.0
Ville de Montréal,"750 000,00 $",3,1.5
Ville de Montréal,"825 000,00 $",4,3.0
Ville de Montréal,"810 000,00 $",1,1.0
Ville de Montréal,"1 040 000,00 $",5,3.5
Ville de Montréal,"775 000,00 $",3,2.5
Ville de Montréal,"800 000,00 $",1,2.0
Ville de Montréal,"699 000,00 $",3,2.0
Ville de Montréal,"850 000,00 $",3,1.0
Ville de Montréal,"1 258 000,00 $",6 chambres ou plus,3
Ville de Montréal,"525 000,00 $",2,1.0
Ville de Montréal,"952 000,00 $",5,4.0
Ville de Montréal,"1 650 000,00 $",2,1.0
Ville de Montréal,"534 999,00 $",3,1.5
Ville de Montréal,"599 000,00 $",3,2.0
Ville de Montréal,"749 000,00 $",4,3.0
Ville de Montréal,"1 245 000,00 $",0,0
Ville de Montréal,"895 000,00 $",0,0
Ville de Montréal,"1 100 000,00 $",0,0
Ville de Montréal,"749 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"1 888 000,00 $",0,0
Ville de Montréal,"685 000,00 $",0,0
Ville de Montréal,"1 045 000,00 $",0,0
Ville de Montréal,"845 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"1 350 000,00 $",0,0
Ville de Montréal,"610 000,00 $",0,0
Ville de Montréal,"650 000,00 $",0,0
Ville de Montréal,"750 000,00 $",0,0
Ville de Montréal,"970 000,00 $",0,0
Ville de Montréal,"385 000,00 $",0,0
Ville de Montréal,"325 000,00 $",0,0
Ville de Montréal,"1 195 000,00 $",0,0
Ville de Montréal,"465 000,00 $",0,0
Ville de Montréal,"299 000,00 $",0,0
Ville de Montréal,"1 000 000,00 $",0,0
Ville de Montréal,"649 000,00 $",0,0
Ville de Montréal,"289 000,00 $",1 chambre et salon,1.5
Ville de Montréal,"1 750 000,00 $",3,1.0
Ville de Montréal,"2 688 888,00 $",6 chambres ou plus,3.5
Ville de Montréal,"585 000,00 $",3,3.0
Ville de Montréal,"850 000,00 $",4,2.0
Ville de Montréal,"748 450,00 $",4,2.5
Ville de Montréal,"449 000,00 $",4,2.0
Ville de Montréal,"749 000,00 $",6 chambres ou plus,4
Ville de Montréal,"945 000,00 $",6 chambres ou plus,2
Ville de Montréal,"449 900,00 $",5,2.0
Ville de Montréal,"450 000,00 $",2,1.0
Ville de Montréal,"949 000,00 $",4,3.5
Ville de Montréal,"1 100 000,00 $",5,1.5
Ville de Montréal,"1 500 000,00 $",4,3.5
Ville de Montréal,"800 000,00 $",6 chambres ou plus,3
Ville de Montréal,"758 000,00 $",2,1.0
Ville de Montréal,"724 900,00 $",2,1.0
Ville de Montréal,"1 300 000,00 $",3,4.0
Ville de Montréal,"600 000,00 $",3,2.0
Ville de Montréal,"1 098 000,00 $",0,0
Ville de Montréal,"545 000,00 $",0,0
Ville de Montréal,"750 000,00 $",0,0
Ville de Montréal,"899 000,00 $",0,0
Ville de Montréal,"699 000,00 $",0,0
Ville de Montréal,"979 000,00 $",0,0
Ville de Montréal,"499 000,00 $",0,0
Montréal,"1 080 000,00 $",0,0
Ville de Montréal,"1 083 000,00 $",0,0
Ville de Montréal,"1 045 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"557 000,00 $",0,0
Ville de Montréal,"1 200 000,00 $",0,0
Ville de Montréal,"855 000,00 $",0,0
Ville de Montréal,"698 000,00 $",0,0
Ville de Montréal,"545 000,00 $",0,0
Ville de Montréal,"1 380 000,00 $",0,0
Ville de Montréal,"895 000,00 $",0,0
Ville de Montréal,"1 249 900,00 $",0,0
Ville de Montréal,"698 900,00 $",0,0
Ville de Montréal,"1 229 000,00 $",0,0
Ville de Montréal,"289 000,00 $",1 chambre et salon,1.5
Ville de Montréal,"1 075 000,00 $",5,3.0
Ville de Montréal,"1 075 000,00 $",5,3.0
Ville de Montréal,"259 000,00 $",5,2.0
Ville de Montréal,"375 000,00 $",4,1.0
Ville de Montréal,"1 238 000,00 $",4,2.5
Ville de Montréal,"724 900,00 $",3,1.5
Ville de Montréal,"1 250 000,00 $",6 chambres ou plus,6 ou plus
Ville de Montréal,"875 000,00 $",3,2.5
Ville de Montréal,"44 500,00 $",1 chambre et salon,1.5
Ville de Montréal,"2 500 000,00 $",4,1.0
Ville de Montréal,Sur demande,4,2.5
Ville de Montréal,"549 000,00 $",3,2.0
Ville de Montréal,"575 000,00 $",5,1.5
Ville de Montréal,"629 000,00 $",3,2.0
Ville de Montréal,"1 595 000,00 $",6 chambres ou plus,6 ou plus
Ville de Montréal,"557 000,00 $",4,2.0
Ville de Montréal,Sur demande,1,1.0
Ville de Montréal,Sur demande,6 chambres ou plus,3.5
Ville de Montréal,"799 900,00 $",0,0
Ville de Montréal,"789 000,00 $",0,0
Ville de Montréal,"33 000,00 $",0,0
Ville de Montréal,"949 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"899 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"1 999 999,00 $",0,0
Ville de Montréal,"550 000,00 $",0,0
Ville de Montréal,"1 775 000,00 $",0,0
Ville de Montréal,Sur demande,0,0
Ville de Montréal,"999 000,00 $",0,0
Ville de Montréal,"699 000,00 $",0,0
Montréal,"495 000,00 $",0,0
Ville de Montréal,"925 000,00 $",0,0
Ville de Montréal,"478 000,00 $",0,0
Ville de Montréal,"775 000,00 $",0,0
Ville de Montréal,"379 000,00 $",0,0
Ville de Montréal,"299 000,00 $",0,0
Ville de Montréal,"1 699 000,00 $",0,0
Ville de Montréal,"780 000,00 $",0,0
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$1,277,777.00",4,3.5
City of Toronto,"$895,000.00",7,3.5
Toronto,Please Contact,4,3.0
Toronto,Please Contact,4,3.0
Toronto,"$799,000.00",5,2.0
Toronto,"$799,000.00",4,3.0
City of Toronto,"$4,398,000.00",7,7
City of Toronto,"$799,900.00",3,3.0
City of Toronto,"$1,049,000.00",4,3.0
City of Toronto,"$2,899,800.00",7,5.0
City of Toronto,"$2,888,000.00",3,2.0
City of Toronto,"$849,000.00",3,2.0
City of Toronto,"$3,199,000.00",7,7
City of Toronto,"$1,580,000.00",4,2.0
City of Toronto,"$4,495,000.00",4,5.0
City of Toronto,"$1,799,000.00",4,4.0
City of Toronto,"$3,980,000.00",7,7
City of Toronto,"$1,325,000.00",7,7
City of Toronto,"$1,300,000.00",0,0
City of Toronto,"$1,988,800.00",0,0
City of Toronto,"$1,994,999.00",0,0
Toronto,"$499,900.00",0,0
Oshawa,Please Contact,0,0
Toronto,"$798,000.00",0,0
Toronto,"$789,000.00",0,0
Barrie,"$2,950,000.00",0,0
Toronto,Please Contact,0,0
Toronto,"$649,900.00",0,0
Toronto,"$749,900.00",0,0
City of Toronto,"$1,000,000.00",0,0
Toronto,"$650,000.00",0,0
Toronto,"$849,999.00",0,0
Toronto,Please Contact,0,0
Toronto,"$530,000.00",0,0
Toronto,"$499,800.00",0,0
Toronto,"$629,999.00",0,0
Etobicoke,"$1,388,000.00",0,0
Toronto,Please Contact,0,0
Toronto,"$1,359,000.00",0,0
Toronto,"$1,199,000.00",0,0
Toronto,"$1,998,000.00",0,0
Pickering,"$999,000.00",0,0
City of Toronto,"$895,000.00",7,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$1,277,777.00",4,3.5
Toronto,"$978,000.00",2,2.0
Toronto,"$1,279,000.00",5,3.0
Toronto,"$2,198,000.00",7,4.0
Markham,Please Contact,4,4.0
East Gwillimbury,Please Contact,4,4.0
Toronto,"$1,699,900.00",5,4.0
Oshawa,Please Contact,4,3.0
Hamilton,Please Contact,4,3.0
Vaughan,Please Contact,5,4.0
Whitby,Please Contact,4,4.0
Toronto,"$2,338,990.00",5,3.0
Oshawa,"$899,900.00",3,3.0
Toronto,"$999,900.00",5,3.0
Toronto,"$899,999.00",5,2.0
Toronto,Please Contact,4,3.0
Toronto,"$1,199,000.00",7,3.0
Toronto,"$1,299,000.00",0,0
Toronto,"$999,900.00",0,0
Toronto,"$1,699,900.00",0,0
LANGLEY,"$2,200,000.00",0,0
Toronto,"$899,000.00",0,0
Toronto,"$400,000.00",0,0
Toronto,"$1,599,000.00",0,0
Toronto,"$899,999.00",0,0
Toronto,"$1,275,000.00",0,0
Toronto,"$4,800,000.00",0,0
City of Toronto,"$3,475,000.00",0,0
City of Toronto,"$1,277,777.00",0,0
City of Toronto,"$789,000.00",0,0
City of Toronto,"$1,199,900.00",0,0
City of Toronto,"$1,120,000.00",0,0
City of Toronto,"$1,999,900.00",0,0
City of Toronto,"$659,888.00",0,0
City of Toronto,"$7,590,000.00",0,0
City of Toronto,"$2,395,000.00",0,0
City of Toronto,"$1,699,000.00",0,0
City of Toronto,"$799,999.00",0,0
City of Toronto,"$489,000.00",0,0
City of Toronto,"$799,000.00",0,0
City of Toronto,"$830,000.00",0,0
City of Toronto,"$895,000.00",7,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$1,277,777.00",4,3.5
City of Toronto,"$549,900.00",2,2.0
City of Toronto,"$729,000.00",3,3.0
City of Toronto,"$799,900.00",3,3.0
City of Toronto,"$698,800.00",3,2.0
City of Toronto,"$699,000.00",3,3.0
City of Toronto,"$769,000.00",7,4.0
City of Toronto,"$1,500,000.00",2,2.0
City of Toronto,"$1,599,000.00",3,5.0
City of Toronto,"$1,180,000.00",3,3.0
City of Toronto,"$1,699,000.00",4,4.0
City of Toronto,Please Contact,5,3.5
City of Toronto,"$749,900.00",4,2.0
City of Toronto,"$799,999.00",3,3.0
City of Toronto,"$740,000.00",5,4.0
City of Toronto,"$989,000.00",3,3.0
City of Toronto,Please Contact,4,4.0
City of Toronto,"$999,900.00",0,0
City of Toronto,"$1,499,900.00",0,0
City of Toronto,"$1,499,999.00",0,0
City of Toronto,"$1,499,000.00",0,0
City of Toronto,"$3,788,000.00",0,0
City of Toronto,"$2,390,000.00",0,0
City of Toronto,"$899,900.00",0,0
City of Toronto,"$999,900.00",0,0
City of Toronto,"$1,599,000.00",0,0
City of Toronto,"$1,239,000.00",0,0
City of Toronto,"$899,100.00",0,0
City of Toronto,"$990,000.00",0,0
City of Toronto,"$2,390,000.00",0,0
City of Toronto,"$899,000.00",0,0
City of Toronto,"$1,199,900.00",0,0
City of Toronto,"$1,199,000.00",0,0
City of Toronto,"$3,248,000.00",0,0
City of Toronto,"$899,900.00",0,0
City of Toronto,"$960,000.00",0,0
City of Toronto,"$990,000.00",0,0
City of Toronto,"$999,900.00",0,0
City of Toronto,"$1,399,000.00",0,0
City of Toronto,"$1,648,000.00",0,0
City of Toronto,"$899,000.00",0,0
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,277,777.00",4,3.5
City of Toronto,"$1,888,888.00",3,4.0
City of Toronto,"$3,380,000.00",5,5.0
City of Toronto,"$1,599,000.00",3,2.5
City of Toronto,"$345,900.00",3,2.5
City of Toronto,"$699,900.00",4,2.0
City of Toronto,"$1,599,000.00",2,2.0
City of Toronto,"$3,288,000.00",5,3.0
City of Toronto,"$2,280,000.00",7,4.0
City of Toronto,"$649,000.00",1,2.0
City of Toronto,"$244,900.00",5,2.0
City of Toronto,"$1,495,000.00",4,4.0
City of Toronto,"$439,000.00",2,1.0
City of Toronto,"$1,549,900.00",3,2.0
City of Toronto,"$1,980,000.00",4,3.0
City of Toronto,"$1,588,000.00",3,2.0
City of Toronto,Please Contact,4,4.0
City of Toronto,"$98,000.00",0,0
City of Toronto,"$895,000.00",0,0
City of Toronto,"$829,999.00",0,0
City of Toronto,"$1,199,900.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,689,000.00",0,0
City of Toronto,"$2,695,000.00",0,0
City of Toronto,"$739,000.00",0,0
City of Toronto,"$875,000.00",0,0
City of Toronto,"$1,999,999.00",0,0
City of Toronto,"$2,550,000.00",0,0
City of Toronto,"$1,550,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$969,000.00",0,0
City of Toronto,"$749,900.00",0,0
Toronto,"$349,900.00",0,0
City of Toronto,"$1,800,000.00",0,0
City of Toronto,"$3,100,000.00",0,0
City of Toronto,"$1,990,000.00",0,0
City of Toronto,"$1,499,000.00",0,0
City of Toronto,"$1,699,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$849,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,277,777.00",4,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,495,000.00",4,4.0
City of Toronto,"$1,488,000.00",4,2.0
City of Toronto,"$1,088,000.00",4,3.0
City of Toronto,"$998,000.00",2 + Den,2
City of Toronto,"$599,000.00",3,2.0
City of Toronto,"$1,888,800.00",7,3.0
City of Toronto,"$1,475,000.00",4,4.0
City of Toronto,"$998,000.00",3,2.0
City of Toronto,"$799,000.00",2,2.0
City of Toronto,"$899,100.00",4,2.0
City of Toronto,"$1,990,000.00",4,3.0
City of Toronto,"$990,000.00",5,3.0
City of Toronto,"$3,799,000.00",7,7
City of Toronto,"$1,388,888.00",4,2.0
City of Toronto,"$1,420,000.00",4,4.0
City of Toronto,"$1,499,000.00",4,4.0
City of Toronto,"$1,850,000.00",0,0
City of Toronto,"$2,399,900.00",0,0
City of Toronto,"$1,088,000.00",0,0
City of Toronto,"$1,599,000.00",0,0
City of Toronto,"$1,780,000.00",0,0
City of Toronto,"$1,125,000.00",0,0
City of Toronto,"$3,155,000.00",0,0
City of Toronto,"$840,000.00",0,0
City of Toronto,"$1,249,900.00",0,0
City of Toronto,"$955,000.00",0,0
City of Toronto,"$955,000.00",0,0
City of Toronto,"$2,388,888.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$899,000.00",0,0
City of Toronto,"$7,345,000.00",0,0
City of Toronto,"$999,000.00",0,0
City of Toronto,"$767,000.00",0,0
City of Toronto,"$3,890,000.00",0,0
City of Toronto,"$5,188,000.00",0,0
City of Toronto,"$839,000.00",0,0
City of Toronto,"$1,729,000.00",0,0
City of Toronto,"$2,880,000.00",0,0
City of Toronto,"$4,195,000.00",0,0
City of Toronto,"$1,699,000.00",0,0
City of Toronto,"$1,277,777.00",4,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$799,999.00",4,3.0
City of Toronto,"$1,699,000.00",3,2.0
City of Toronto,"$2,799,000.00",4,3.0
City of Toronto,"$1,349,900.00",4,3.0
City of Toronto,"$1,299,888.00",4,3.0
City of Toronto,"$3,799,000.00",7,7
City of Toronto,"$1,799,900.00",7,3.0
City of Toronto,"$1,380,000.00",3,2.0
City of Toronto,Please Contact,1,1.0
City of Toronto,Please Contact,3,1.0
City of Toronto,"$1,175,000.00",4,2.0
City of Toronto,"$147,800.00",2 + Den,1.5
City of Toronto,"$849,000.00",4,2.0
City of Toronto,"$699,000.00",2,2.0
City of Toronto,"$800,000.00",3,3.0
City of Toronto,"$799,000.00",5,2.0
City of Toronto,"$899,900.00",0,0
City of Toronto,"$799,900.00",0,0
City of Toronto,"$999,900.00",0,0
City of Toronto,"$949,900.00",0,0
City of Toronto,"$799,999.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$874,000.00",0,0
City of Toronto,"$2,799,000.00",0,0
City of Toronto,"$798,000.00",0,0
City of Toronto,"$1,150,900.00",0,0
City of Toronto,"$2,700,000.00",0,0
City of Toronto,"$989,000.00",0,0
City of Toronto,"$3,799,000.00",0,0
City of Toronto,"$3,688,000.00",0,0
City of Toronto,"$1,799,900.00",0,0
City of Toronto,"$1,150,900.00",0,0
City of Toronto,"$1,089,000.00",0,0
City of Toronto,"$1,088,000.00",0,0
City of Toronto,"$998,000.00",0,0
City of Toronto,"$949,900.00",0,0
City of Toronto,"$1,650,000.00",0,0
City of Toronto,"$1,650,000.00",0,0
City of Toronto,"$2,100,000.00",0,0
City of Toronto,"$1,277,777.00",4,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,880,000.00",7,3.0
City of Toronto,"$1,050,000.00",3,2.5
City of Toronto,Please Contact,4,4.0
City of Toronto,Please Contact,5,5.0
City of Toronto,Please Contact,1 + Den,1.5
City of Toronto,Please Contact,5,4.0
City of Toronto,"$1,288,000.00",7,3.0
City of Toronto,"$1,499,000.00",1,3.0
City of Toronto,"$2,390,000.00",7,4.0
City of Toronto,"$1,799,000.00",5,3.0
City of Toronto,"$1,250,000.00",3,1.0
City of Toronto,Please Contact,7,4.0
City of Toronto,"$1,299,990.00",3,2.0
City of Toronto,"$874,000.00",1 + Den,2
City of Toronto,"$999,000.00",3,2.0
City of Toronto,Please Contact,3,2.0
City of Toronto,"$749,000.00",0,0
City of Toronto,"$579,000.00",0,0
City of Toronto,"$449,900.00",0,0
City of Toronto,"$959,000.00",0,0
City of Toronto,"$1,104,900.00",0,0
City of Toronto,"$1,299,000.00",0,0
City of Toronto,"$1,450,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$799,800.00",0,0
City of Toronto,"$699,000.00",0,0
City of Toronto,"$1,099,900.00",0,0
City of Toronto,"$574,900.00",0,0
City of Toronto,"$58,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,375,000.00",0,0
City of Toronto,"$1,695,000.00",0,0
City of Toronto,"$675,000.00",0,0
City of Toronto,"$1,175,000.00",0,0
City of Toronto,"$798,000.00",0,0
City of Toronto,"$1,888,888.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,090,000.00",0,0
City of Toronto,"$1,648,000.00",0,0
City of Toronto,"$4,380,000.00",0,0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,277,777.00",4,3.5
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$989,000.00",3,1.0
City of Toronto,"$3,799,000.00",7,7
City of Toronto,"$4,580,000.00",4,7
City of Toronto,"$1,799,900.00",7,3.0
City of Toronto,"$1,850,000.00",5,3.0
City of Toronto,"$949,000.00",3,2.0
City of Toronto,"$1,898,000.00",3,2.0
City of Toronto,"$1,098,000.00",4,3.0
City of Toronto,"$1,799,900.00",7,5.0
City of Toronto,"$1,550,000.00",4,2.0
City of Toronto,"$449,900.00",3,2.0
City of Toronto,"$999,000.00",4,2.0
City of Toronto,"$1,699,000.00",5,2.0
City of Toronto,"$979,500.00",4,4.0
City of Toronto,"$849,900.00",3,1.0
City of Toronto,"$1,150,000.00",4,4.0
City of Toronto,"$1,085,000.00",0,0
City of Toronto,"$1,050,000.00",0,0
City of Toronto,"$2,399,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$649,000.00",0,0
City of Toronto,"$599,900.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,299,000.00",0,0
City of Toronto,"$798,000.00",0,0
City of Toronto,"$2,488,000.00",0,0
City of Toronto,"$1,399,000.00",0,0
City of Toronto,"$7,345,000.00",0,0
City of Toronto,"$2,475,000.00",0,0
City of Toronto,"$2,475,000.00",0,0
City of Toronto,"$998,000.00",0,0
City of Toronto,"$1,410,000.00",0,0
City of Toronto,"$1,390,000.00",0,0
City of Toronto,"$1,490,000.00",0,0
City of Toronto,"$899,000.00",0,0
City of Toronto,"$1,249,900.00",0,0
City of Toronto,"$1,500,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$3,099,000.00",0,0
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,277,777.00",4,3.5
City of Toronto,"$2,899,000.00",7,7
City of Toronto,"$2,488,888.00",5,4.0
City of Toronto,"$2,469,900.00",4,5.0
City of Toronto,"$2,350,000.00",3,4.0
City of Toronto,"$2,345,000.00",3,4.0
City of Toronto,"$2,290,000.00",7,3.0
City of Toronto,"$1,888,888.00",7,3.0
City of Toronto,"$1,488,000.00",3,3.0
City of Toronto,"$1,449,900.00",3,2.0
City of Toronto,"$1,298,880.00",2,2.0
City of Toronto,"$1,298,000.00",4,3.0
City of Toronto,"$1,249,000.00",3,4.0
City of Toronto,"$650,000.00",2,1.0
City of Toronto,"$1,398,888.00",7,3.0
City of Toronto,"$1,875,000.00",3,4.0
City of Toronto,"$1,299,000.00",4,4.0
City of Toronto,"$999,900.00",0,0
City of Toronto,"$1,449,900.00",0,0
City of Toronto,"$15,000.00",0,0
City of Toronto,"$2,350,000.00",0,0
City of Toronto,"$2,388,888.00",0,0
City of Toronto,"$1,249,900.00",0,0
City of Toronto,"$899,000.00",0,0
City of Toronto,"$949,000.00",0,0
City of Toronto,"$1,090,000.00",0,0
City of Toronto,"$999,000.00",0,0
City of Toronto,"$1,648,000.00",0,0
Toronto,"$4,788,000.00",0,0
City of Toronto,"$2,380,000.00",0,0
City of Toronto,"$999,998.00",0,0
City of Toronto,"$1,299,000.00",0,0
City of Toronto,"$1,498,000.00",0,0
City of Toronto,"$950,000.00",0,0
City of Toronto,"$990,000.00",0,0
City of Toronto,"$1,449,900.00",0,0
City of Toronto,"$2,088,888.00",0,0
City of Toronto,"$3,399,000.00",0,0
City of Toronto,"$2,350,000.00",0,0
City of Toronto,"$1,750,000.00",0,0
City of Toronto,"$650,000.00",0,0
Etobicoke,"$1,388,000.00",3,2.0
City of Toronto,"$895,000.00",7,3.5
City of Toronto,"$1,277,777.00",4,3.5
City of Toronto,"$650,000.00",2,1.0
City of Toronto,"$1,875,000.00",4,4.0
City of Toronto,"$695,000.00",7,5.0
City of Toronto,"$1,500,000.00",7,3.0
City of Toronto,"$700,000.00",3,2.0
City of Toronto,"$949,900.00",3,4.0
City of Toronto,"$799,900.00",3,2.0
City of Toronto,Please Contact,7,3.0
City of Toronto,"$990,000.00",3,2.0
City of Toronto,"$1,330,000.00",5,4.0
City of Toronto,"$849,000.00",3,3.0
City of Toronto,"$1,675,000.00",4,4.0
City of Toronto,"$1,649,900.00",3,2.0
City of Toronto,"$3,699,000.00",2,4.0
City of Toronto,"$1,899,000.00",2,5.0
City of Toronto,"$3,162,500.00",7,7
City of Toronto,"$3,162,500.00",0,0
City of Toronto,"$1,848,888.00",0,0
City of Toronto,"$1,299,900.00",0,0
City of Toronto,"$1,599,000.00",0,0
City of Toronto,"$998,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,999,999.00",0,0
City of Toronto,"$1,999,900.00",0,0
City of Toronto,"$949,900.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$1,680,000.00",0,0
City of Toronto,"$3,350,000.00",0,0
City of Toronto,"$2,350,000.00",0,0
City of Toronto,"$1,449,900.00",0,0
City of Toronto,"$539,000.00",0,0
City of Toronto,"$999,900.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$3,155,000.00",0,0
City of Toronto,"$1,449,900.00",0,0
City of Toronto,"$899,000.00",0,0
City of Toronto,"$700,000.00",0,0
City of Toronto,Please Contact,0,0
City of Toronto,"$2,350,000.00",0,0
City of Toronto,"$2,388,888.00",0,0
Vancouver,Please Contact,3,2.0
Vancouver,Please Contact,3,2.0
Vancouver,"$3,149,000.00",7,7
Vancouver,"$738,888.00",1,1.0
Vancouver,"$7,288,000.00",7,7
Vancouver,"$1,188,000.00",2,2.0
Vancouver,"$719,000.00",1,1.0
Vancouver,"$5,280,000.00",3,3.0
Vancouver,"$3,250,000.00",2,3.0
Vancouver,"$849,000.00",1,1.0
Vancouver,"$5,188,000.00",4,3.0
Vancouver,"$3,300,000.00",5,4.0
Vancouver,"$569,000.00",1,1.0
Vancouver,"$1,699,900.00",2,3.0
Vancouver,"$3,849,900.00",3,3.0
Vancouver,"$2,199,900.00",2,3.0
Vancouver,"$2,399,900.00",2,3.0
Vancouver,"$1,679,900.00",2,3.0
Vancouver,"$5,500,000.00",7,4.0
Vancouver,"$1,098,000.00",0,0
Vancouver,"$1,999,999.00",0,0
Vancouver,"$2,388,800.00",0,0
Vancouver,"$868,800.00",0,0
Vancouver,"$505,000.00",0,0
Vancouver,"$658,000.00",0,0
Vancouver,"$2,200,000.00",0,0
Vancouver,"$799,000.00",0,0
Vancouver,"$2,698,000.00",0,0
Vancouver,"$719,000.00",0,0
Vancouver,"$1,690,000.00",0,0
Vancouver,"$948,000.00",0,0
Vancouver,"$995,000.00",0,0
Vancouver,"$625,000.00",0,0
Vancouver,"$948,000.00",0,0
Vancouver,"$899,000.00",0,0
Vancouver,"$798,000.00",0,0
Vancouver,"$3,250,000.00",0,0
Vancouver,"$479,000.00",0,0
Vancouver,"$3,480,000.00",0,0
Vancouver,"$1,398,000.00",0,0
Vancouver,"$5,188,000.00",0,0
Vancouver,Please Contact,3,2.0
Vancouver,"$389,000.00",1,1.0
Vancouver,"$3,488,000.00",7,7
Vancouver,"$3,100,000.00",2,3.0
Vancouver,"$4,670,000.00",7,7
Vancouver,"$200,000.00",4,2.0
Vancouver,"$4,750,000.00",3,4.0
Vancouver,"$5,198,000.00",2,3.0
Vancouver,"$638,000.00",1,1.0
Vancouver,"$4,500,000.00",7,3.0
Vancouver,"$1,998,000.00",7,3.0
Vancouver,"$1,499,000.00",2,2.0
Vancouver,"$3,180,000.00",5,3.0
Vancouver,"$8,000,000.00",4,3.0
Vancouver,"$4,380,000.00",4,2.0
Vancouver,"$958,000.00",1,1.0
Vancouver,"$1,920,000.00",3,4.0
Vancouver,"$698,000.00",2,2.0
Vancouver,"$729,900.00",3,2.0
Vancouver,"$798,000.00",0,0
Vancouver,"$4,998,000.00",0,0
Vancouver,"$544,900.00",0,0
Vancouver,"$1,280,000.00",0,0
Vancouver,"$828,000.00",0,0
Vancouver,"$2,999,900.00",0,0
Vancouver,"$3,288,000.00",0,0
Vancouver,"$4,988,800.00",0,0
Vancouver,"$5,464,800.00",0,0
Vancouver,"$599,988.00",0,0
Vancouver,"$495,000.00",0,0
Vancouver,"$3,388,000.00",0,0
Vancouver,"$4,680,000.00",0,0
Vancouver,"$1,380,000.00",0,0
Vancouver,"$1,479,000.00",0,0
Vancouver,"$849,800.00",0,0
Vancouver,"$3,780,000.00",0,0
Vancouver,"$649,900.00",0,0
